title,price,shipping,mods,date,status,preview,rCost
Funko Pop Naruto Shippuden 6” Flocked Kurama Hot Topic Exclusive Brand New,27.00,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,27
Funko Pop! Books Dr. Seuss The Grinch White FunkO Limited Edition Figure #12 Brand New,18.80,7.85,STRIKETHROUGH POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,27
Funko Pop Overwatch Reaper Lot Brand New,75.00,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,75
Funko Pop Thrall and Jim Raynor Mint in box with collectible cases! Brand New,30.00,12.50,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,42
Funko Pop Jim Henson *Presale* ,13.50,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
FUNKO POP MY GEEK BOX  EXCL DC Bombshell Festive HARLEY QUINN Vinyl FIGURES #166 Brand New,19.50,3.50,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
Funko Pop! Kraglin #337 Guardians Of The Galaxy SDCC 2018 Brand New,15.00,3.75,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop! Beetlejuice & Lydia Deetz Hot Topic Exclusive! Tigerzord Hulk Box Brand New,20.95,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
Funko Pop Animation: Tokyo Ghoul - Ken Kaneki Vinyl Figure Item #6371 Brand New,11.08,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Drax Funko Pop GOTG VOL 3 Brand New,12.00,0,STRIKETHROUGH POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
Funko Pop Ant-Man Vinyl Figure Non Chase #340 Marvel Ant Man the Wasp - MIB ,10.95,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
FREDDIE MERCURY - Funko Pop! Rocks #92 Queen Pre-Order Brand New,12.95,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko Pop! Vinyl Star Wars First Order Snowtrooper #67 Bobble-head - Mint in box Brand New,1.85,5.66,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
10 Inch Funko POP! PROTECTOR 0.50mm plastic FitsDino Mickey Pikachu Bullseye Brand New,14.99,5.00,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Marvel - Funko Pop! - Deadpool (Blue) X Men - #112 Thumb Up - FYE Exclusive Brand New,7.72,5.00,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko Pop! Coming To America Randy Watson #576 - Funko Shop Exclusive Brand New,49.00,0,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,49
Funko Pop Game of Thrones Jon Snow Castle Black Hot Topic Exclusive Muddy Brand New,27.00,5.35,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,32
Funko Pop Rose Golden Girls Brand New,32.00,5.30,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,37
FUNKO POP MOVIES -HOW TO TRAIN YOUR DRAGON 2 - TOOTHLESS #100 - FREE SHIPPING Brand New,15.00,4.39,POSITIVE,"Jan 30, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
FUNKO POP! MARVEL: DEADPOOL 2 - BEDTIME DEADPOOL 327 VINYL ,12.99,0,POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/OroAAOSwf0hbVl6X/s-l225.jpg,13
Funko Pop Yu-Gi-Oh Set of 4 YuGi Kaiba Dark Magician Girl Blue-Eyes White Dragon Brand New,39.99,0,POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/o9oAAOSwFT9baMCX/s-l225.jpg,40
Funko POP! Vinyl Vision Avengers Age Of Ultron 71 Marvel Phasing Brand New,5.50,5.00,POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/6VUAAOSw5EpcSKHF/s-l225.jpg,11
Funko Pop Heroes: DC Comics Super Heroes - Batman Vinyl Figure Item #2201 Brand New,11.08,0,POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/8QEAAOSwk1haBLQh/s-l225.jpg,11
wayne gretzky Funko Pop Canada Exclusive  Brand New,17.00,4.00,STRIKETHROUGH POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/JK8AAOSweI1cPpBa/s-l225.jpg,21
Funko Pop! NHL Jack Eichel Sabres Vinyl Figure #35 w/Protector Now In Stock Brand New,15.95,0,POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/yB4AAOSwi1lcEbOo/s-l225.jpg,16
Funko Pop! NFL Todd Gurley Los Angeles Rams Pop! 2018 Brand New,11.99,0,POSITIVE,"Jan 30, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/hc4AAOSw83dbgNii/s-l225.jpg,12
